traceId,segmentId,spanId,parentSpanId,parentSegmentId,serviceCode,serviceInstanceName,startTime,endTime,endpointName,type,peer,component,isError,layer,dbAccess,childs
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdd08f4ae2e0408188e4d509b8a0d791.90.16866417254200002,3,0,,ts-config-service,8d15a172b50547a4b6506500bc0f5eef@10.244.3.48,1686641725431,1686641725431,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,1b02a6ae47274522a96755dab06f2178.92.16866417250960004,6,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686641725437,1686641725438,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,1b02a6ae47274522a96755dab06f2178.92.16866417250960004,7,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686641725441,1686641725442,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,4,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640853958,1686640854191,/api/v1/basicservice/basic/travel,Exit,ts-basic-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725450,1686641725677,POST:/api/v1/basicservice/basic/travel,Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,1,0,,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725457,1686641725468,/api/v1/stationservice/stations/id/shanghai,Exit,ts-station-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.95.16866408539720002,0,-1,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853972,1686640853980,GET:/api/v1/stationservice/stations/id/{stationNameForId},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.95.16866408539720002,1,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853976,1686640853976,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.95.16866408539720002,2,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853976,1686640853977,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.95.16866408539720002,3,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853980,1686640853980,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,2,0,,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725468,1686641725478,/api/v1/stationservice/stations/id/suzhou,Exit,ts-station-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.96.16866408539830004,0,-1,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853983,1686640853990,GET:/api/v1/stationservice/stations/id/{stationNameForId},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.96.16866408539830004,1,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853987,1686640853987,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.96.16866408539830004,2,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853987,1686640853988,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,47be2023eda1429b9561b6c2f43ec88e.96.16866408539830004,3,0,,ts-station-service,df4df11928e249dda207ee45888248f0@10.244.4.52,1686640853990,1686640853990,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,3,0,,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725479,1686641725494,/api/v1/trainservice/trains/byName/DongCheOne,Exit,ts-train-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,926a64d5923044039fef38ac43c5a84c.97.16866417254860002,0,-1,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686641725486,1686641725495,GET:/api/v1/trainservice/trains/byName/{name},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,926a64d5923044039fef38ac43c5a84c.97.16866417254860002,1,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686641725491,1686641725491,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,926a64d5923044039fef38ac43c5a84c.97.16866417254860002,2,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686641725491,1686641725492,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,926a64d5923044039fef38ac43c5a84c.97.16866417254860002,3,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686641725494,1686641725494,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,4,0,,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725496,1686641725588,/api/v1/routeservice/routes/f3d4d4ef-693b-4456-8eed-59c0d717dd08,Exit,ts-route-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,0,-1,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854012,1686640854100,GET:/api/v1/routeservice/routes/{routeId},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,1,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854016,1686640854016,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,2,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854018,1686640854018,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,3,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854019,1686640854019,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,4,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854021,1686640854021,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,5,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854022,1686640854022,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,fdb854ba86fc4bf5a14df84cf733ff94.97.16866408540120006,6,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686640854099,1686640854099,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,5,0,,ts-basic-service,f97695a8a5d449f7970f90274868b4a2@10.244.6.38,1686641725591,1686641725606,/api/v1/priceservice/prices/f3d4d4ef-693b-4456-8eed-59c0d717dd08/DongCheOne,Exit,ts-price-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,56d6e651867b46bc8720379ffd55b2b3.99.16866417256010004,0,-1,25b0e117f3334fa6addff8e4dcd84716.96.16866417254500002,ts-price-service,7494e65f4c8d44dcbd2de806f895c8f5@10.244.2.214,1686641725601,1686641725611,GET:/api/v1/priceservice/prices/{routeId}/{trainType},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,56d6e651867b46bc8720379ffd55b2b3.99.16866417256010004,1,0,,ts-price-service,7494e65f4c8d44dcbd2de806f895c8f5@10.244.2.214,1686641725605,1686641725605,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,56d6e651867b46bc8720379ffd55b2b3.99.16866417256010004,2,0,,ts-price-service,7494e65f4c8d44dcbd2de806f895c8f5@10.244.2.214,1686641725606,1686641725607,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,56d6e651867b46bc8720379ffd55b2b3.99.16866417256010004,3,0,,ts-price-service,7494e65f4c8d44dcbd2de806f895c8f5@10.244.2.214,1686641725611,1686641725611,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,5,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640854191,1686640854231,/api/v1/seatservice/seats,Exit,ts-seat-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,ac7b04e59f6a44d79afc4e78fe73858b.91.16866417256830002,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-seat-service,f08f2312b3434e339a11e9627752fd2a@10.244.5.55,1686641725683,1686641725717,POST:/api/v1/seatservice/seats,Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,ac7b04e59f6a44d79afc4e78fe73858b.91.16866417256830002,1,0,,ts-seat-service,f08f2312b3434e339a11e9627752fd2a@10.244.5.55,1686641725693,1686641725712,/api/v1/orderservice/order/tickets,Exit,ts-order-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.94.16866417256970002,0,-1,ac7b04e59f6a44d79afc4e78fe73858b.91.16866417256830002,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725697,1686641725710,POST:/api/v1/orderservice/order/tickets,Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.94.16866417256970002,1,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725704,1686641725704,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.94.16866417256970002,2,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725704,1686641725706,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.94.16866417256970002,3,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725709,1686641725709,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,6,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640854231,1686640854493,/api/v1/orderservice/order,Exit,ts-order-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725723,1686641725980,POST:/api/v1/orderservice/order,Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,1,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725781,1686641725781,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,2,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725782,1686641725784,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,3,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725880,1686641725881,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,4,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725886,1686641725905,Mysql/JDBI/PreparedStatement/executeUpdate,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,5,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725905,1686641725906,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,f827a305dcfd4e889eb688163a4ad170.93.16866417257230004,6,0,,ts-order-service,a78bf2a612574a9e8c8b42f149893960@10.244.6.45,1686641725978,1686641725978,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,7,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640854494,1686640854530,/api/v1/assuranceservice/assurances/1/d9d0ff9a-5156-4eae-82f1-1ec0b63fd2b4,Exit,ts-assurance-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641725986,1686641726016,GET:/api/v1/assuranceservice/assurances/{typeIndex}/{orderId},Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,1,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641725995,1686641725997,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,2,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641725998,1686641725999,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,3,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641726001,1686641726001,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,4,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641726003,1686641726007,Mysql/JDBI/PreparedStatement/executeUpdate,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,5,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641726007,1686641726008,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,e5428f414f7b4b5cbb205cc39109dca5.88.16866417259860000,6,0,,ts-assurance-service,d92c3ce93c2f40a6b71f232b6573f6e3@10.244.5.46,1686641726014,1686641726014,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,8,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640854531,1686640854600,/api/v1/foodservice/orders,Exit,ts-food-service:80,SpringRestTemplate,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854536,1686640854599,POST:/api/v1/foodservice/orders,Entry,,SpringMVC,false,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,1,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854545,1686640854546,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,2,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854546,1686640854547,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,3,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854548,1686640854549,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,4,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854550,1686640854554,Mysql/JDBI/PreparedStatement/executeUpdate,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,5,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854554,1686640854554,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,6,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854556,1686640854556,RabbitMQ/Topic/Queue/food_delivery/Producer,Exit,10.99.165.175:5672,rabbitmq-producer,false,MQ,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,feb0baf71495413bb80a18e045864f0e.94627.16866417260450000,0,-1,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,ts-delivery-service,46e2dfe258464cd1b2784b72a39bd4c8@10.244.5.49,1686641726045,1686641726046,RabbitMQ/Topic/Queue/food_delivery/Consumer,Entry,,rabbitmq-consumer,false,MQ,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,0a3f6fdc4131469499c55411dc30e916.95.16866408545360000,7,0,,ts-food-service,f236cde46a5b41d5851ffe56f0969390@10.244.4.49,1686640854559,1686640854559,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,9,0,,ts-preserve-service,11d1102277c24e56a961bc742410c529@10.244.4.56,1686640854600,1686640854689,/api/v1/consignservice/consigns,Exit,ts-consign-service:80,SpringRestTemplate,true,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,747d75e755b94946895f9b6d730ba0b0.89.16866417260940002,0,-1,eac5f7b784474806a2fbd6fef4000685.102.16866408532850002,ts-consign-service,f20382d9246449d1b5ce97722fac1b4c@10.244.3.53,1686641726094,1686641726175,POST:/api/v1/consignservice/consigns,Entry,,SpringMVC,true,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,747d75e755b94946895f9b6d730ba0b0.89.16866417260940002,1,0,,ts-consign-service,f20382d9246449d1b5ce97722fac1b4c@10.244.3.53,1686641726103,1686641726135,/api/v1/consignpriceservice/consignprice/3.0/false,Exit,ts-consign-price-service:80,SpringRestTemplate,true,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,4372c2e56ede46648391f6087354fcd7.87.16866417261090000,0,-1,747d75e755b94946895f9b6d730ba0b0.89.16866417260940002,ts-consign-price-service,90bdcb2e574340369b6cbb095e8a2f4d@10.244.5.52,1686641726109,1686641726132,GET:/api/v1/consignpriceservice/consignprice/{weight}/{isWithinRegion},Entry,,SpringMVC,true,Http,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,4372c2e56ede46648391f6087354fcd7.87.16866417261090000,1,0,,ts-consign-price-service,90bdcb2e574340369b6cbb095e8a2f4d@10.244.5.52,1686641726117,1686641726118,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,4372c2e56ede46648391f6087354fcd7.87.16866417261090000,2,0,,ts-consign-price-service,90bdcb2e574340369b6cbb095e8a2f4d@10.244.5.52,1686641726118,1686641726119,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
eac5f7b784474806a2fbd6fef4000685.102.16866408532850003,4372c2e56ede46648391f6087354fcd7.87.16866417261090000,3,0,,ts-consign-price-service,90bdcb2e574340369b6cbb095e8a2f4d@10.244.5.52,1686641726121,1686641726121,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,
2a52452116e84ee787cced7ab6cc8c8c.93972.16866420157770001,2a52452116e84ee787cced7ab6cc8c8c.93972.16866420157770000,0,-1,,ts-security-service,4f99540c2d7e4998aa88963da6d82a4b@10.244.1.189,1686642015777,1686642015777,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
c0a7557266594a23b7d5b92d0151ebf4.93120.16866418114130001,c0a7557266594a23b7d5b92d0151ebf4.93120.16866418114130000,0,-1,,ts-payment-service,9268bc8743c64a6f9af3b8bd4fd829a5@10.244.6.47,1686641811413,1686641811413,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
3a350140f70d43d180e614b681bef751.93668.16866420203990001,3a350140f70d43d180e614b681bef751.93668.16866420203990000,0,-1,,ts-notification-service,f0c0a21b3e524f60a5cab60d1e6c2622@10.244.1.197,1686642020399,1686642020400,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
feb0baf71495413bb80a18e045864f0e.94607.16866416566570001,feb0baf71495413bb80a18e045864f0e.94607.16866416566570000,0,-1,,ts-delivery-service,46e2dfe258464cd1b2784b72a39bd4c8@10.244.5.49,1686641656657,1686641656658,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
263a30c08c65451784dbe36d981c866d.80.16866417247640005,263a30c08c65451784dbe36d981c866d.80.16866417247640004,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686641724764,1686641724768,POST:/api/v1/preserveservice/preserve,Entry,,Tomcat,false,Http,,
fa8e86c5fab843fda610ecce8e408a87.94138.16866420015020001,fa8e86c5fab843fda610ecce8e408a87.94138.16866420015020000,0,-1,,ts-train-food-service,240dcf8a3044478dbf57d24d6e1c8e47@10.244.5.50,1686642001502,1686642001502,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
72695f0de8a94c618f784ff6f222707c.93979.16866420007110001,72695f0de8a94c618f784ff6f222707c.93979.16866420007110000,0,-1,,ts-order-other-service,7c89f3f10fdb46b89e591c23b0341ab2@10.244.3.56,1686642000711,1686642000712,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
1b02a6ae47274522a96755dab06f2178.93643.16866417054460001,1b02a6ae47274522a96755dab06f2178.93643.16866417054460000,0,-1,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686641705446,1686641705446,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
fdd08f4ae2e0408188e4d509b8a0d791.94253.16866419533080001,fdd08f4ae2e0408188e4d509b8a0d791.94253.16866419533080000,0,-1,,ts-config-service,8d15a172b50547a4b6506500bc0f5eef@10.244.3.48,1686641953308,1686641953308,Mysql/JDBI/Connection/close,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,
263a30c08c65451784dbe36d981c866d.79.16866416349040007,263a30c08c65451784dbe36d981c866d.79.16866416349040006,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686641634904,1686641634909,POST:/api/v1/preserveservice/preserve,Entry,,Tomcat,false,Http,,
